Search keyword report
All time
Keyword status,Keyword,Match type,Status,Status reasons,Conversions,Currency code,Cost / conv.,Final URL,Clicks,Impr.,CTR,Avg. CPC,Cost,Conv. rate
Enabled,"""liver spot removal near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation around lips""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,22,0.00%,0,0.00,0.00%
Enabled,"""elbow pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""depigmentation treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,2,23,8.70%,3.60,7.19,0.00%
Enabled,"""dark brown pigmentation on skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""lip lightening treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,5,13,38.46%,1.50,7.49,0.00%
Enabled,"""patches of pigmentation on skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best product for pigmentation and dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""body peeling treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""treatment for age spots on face uk""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to clear dark spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""how to lighten dark spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,10,83,12.05%,1.25,12.54,0.00%
Enabled,"""how to get rid of sun damage""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,7,0.00%,0,0.00,0.00%
Enabled,"""how do i get rid of melasma""",Phrase match,Eligible,,0.00,USD,0.00,,5,43,11.63%,1.45,7.24,0.00%
Enabled,"""pigmented contact dermatitis treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to clear dark elbows""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""facial peel""",Phrase match,Eligible,,0.00,USD,0.00,,0,21,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation medicine""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""perioral hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""bleach hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser pigmentation removal near me""",Phrase match,Eligible,,1.00,USD,28.55,,16,79,20.25%,1.78,28.55,6.25%
Enabled,"""hyperpigmentation treatment for dark skin""",Phrase match,Eligible,,0.00,USD,0.00,,2,30,6.67%,2.78,5.55,0.00%
Enabled,"""what is the best pigmentation cream""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation on lower lip""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best facial for pigmented skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""ordinary serum for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation reduce cream""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""removal of hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""co2 laser for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation treatment for body""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,11,0.00%,0,0.00,0.00%
Enabled,"""pigmentation peel treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser freckle removal london""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""anti pigmentation laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for upper lip near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser to remove dark armpits""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""lasers for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark lip correction treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser for armpit whitening""",Phrase match,Eligible,,0.00,USD,0.00,,4,9,44.44%,1.16,4.62,0.00%
Enabled,"""how to hide pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to clear dark knuckles fast""",Phrase match,Eligible,,0.00,USD,0.00,,0,6,0.00%,0,0.00,0.00%
Enabled,"""best way to remove pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best laser for dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""melasma hyperpigmentation face treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm black removal treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""world best treatment for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark underarm laser treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,3,33.33%,2.09,2.09,0.00%
Enabled,"""hyperpigmentation""",Phrase match,Eligible,,3.00,USD,38.06,,69,"1,889",3.65%,1.65,114.17,4.35%
Enabled,"""laser treatment for dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,24,0.00%,0,0.00,0.00%
Enabled,"""laser treatment for sun spots""",Phrase match,Eligible,,0.00,USD,0.00,,13,129,10.08%,1.44,18.74,0.00%
Enabled,"""anti melasma cream""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to remove hyperpigmentation from face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best way to get rid of dark pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""post psoriasis pigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark spot removal laser""",Phrase match,Eligible,,1.00,USD,14.34,,16,200,8.00%,0.90,14.34,6.25%
Enabled,"""age spots on face""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,13,7.69%,1.90,1.90,0.00%
Enabled,"""skin hyperpigmentation laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""uber pigmentations kilmarnock""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""melasma mustache treatment at home""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser hyperpigmentation removal""",Phrase match,Eligible,,0.00,USD,0.00,,8,72,11.11%,2.46,19.65,0.00%
Enabled,"""laser freckle removal""",Phrase match,Eligible,,0.00,USD,0.00,,1,9,11.11%,1.26,1.26,0.00%
Enabled,"""laser skin whitening near me""",Phrase match,Eligible,,0.00,USD,0.00,,3,8,37.50%,1.17,3.51,0.00%
Enabled,"""treatment for dark underarms""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""treatment for face pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""the ordinary for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""picosure laser pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""get rid of hyperpigmentation on neck""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""permanent pink lips treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""which medicine is best for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how can i remove age spots from my face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""skin whitening""",Phrase match,Limited,low quality,0.00,USD,0.00,,5,97,5.15%,1.76,8.79,0.00%
Enabled,"""hyper pigmentation treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""skin lightening""",Phrase match,Limited,low quality,0.00,USD,0.00,,19,217,8.76%,1.50,28.53,0.00%
Enabled,"""best thing for melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""dark spot treatment""",Phrase match,Eligible,,0.00,USD,0.00,,2,75,2.67%,3.10,6.20,0.00%
Enabled,"""how to clear hyperpigmentation on black skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""best procedure for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""sun spots on face how to remove""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""treatment for melasma mustache""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""melasma treatment injection""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation cream for face""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""pigmentation near me""",Phrase match,Limited,low quality,0.00,USD,0.00,,3,33,9.09%,2.14,6.41,0.00%
Enabled,"""best facial for pigmentation and dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""body whitening""",Phrase match,Eligible,,0.00,USD,0.00,,0,8,0.00%,0,0.00,0.00%
Enabled,"""dark spot laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,1,21,4.76%,1.06,1.06,0.00%
Enabled,"""pigmentation serum for face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""skin pigmentation laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""lip discoloration""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best way to get rid of pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face wash for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best serum for freckles and pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""deep chemical peel uk""",Phrase match,Eligible,,0.00,USD,0.00,,0,10,0.00%,0,0.00,0.00%
Enabled,"""laser treatment for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser pigmentation""",Phrase match,Limited,low quality,4.33,USD,22.38,,45,533,8.44%,2.16,97.00,9.63%
Enabled,"""freckles on face removal""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of dark spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,32,0.00%,0,0.00,0.00%
Enabled,"""lip blush glasgow""",Phrase match,Eligible,,3.00,USD,10.67,,29,395,7.34%,1.10,32.02,10.34%
Enabled,"""best way to remove hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,14,0.00%,0,0.00,0.00%
Enabled,"""pigmentation removal""",Phrase match,Eligible,,0.00,USD,0.00,,30,385,7.79%,1.71,51.27,0.00%
Enabled,"""hyperpigmentation skin treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to clean face black spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel for hyperpigmentation near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark spot and pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation treatment laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""aesthetic treatment for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of hyperpigmentation black skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""microneedling vs laser for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation treatment for underarms""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""cosmelan peel price near me""",Phrase match,Eligible,,0.00,USD,0.00,,2,7,28.57%,0.53,1.06,0.00%
Enabled,"""pigmentation laser""",Phrase match,Eligible,,1.00,USD,15.99,,14,155,9.03%,1.14,15.99,7.14%
Enabled,"""how much does a chemical peel cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,13,0.00%,0,0.00,0.00%
Enabled,"""treatment for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,6,0.00%,0,0.00,0.00%
Enabled,"""chemical skin peel near me""",Phrase match,Eligible,,0.00,USD,0.00,,7,42,16.67%,1.06,7.45,0.00%
Enabled,"""what helps with pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""removing freckles""",Phrase match,Eligible,,1.00,USD,40.61,,30,572,5.24%,1.35,40.61,3.33%
Enabled,"""chemical peel stages""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best remedy for black marks on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation laser treatment uk""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""discolored cheeks""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyper pigmentation under eyes""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what can cure hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,1,1,100.00%,0.55,0.55,0.00%
Enabled,"""which is best for dark spots and pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""pigmentation on face removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation cheek""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""best chemical peel""",Phrase match,Eligible,,0.00,USD,0.00,,1,8,12.50%,1.80,1.80,0.00%
Enabled,"""skin peel""",Phrase match,Eligible,,0.00,USD,0.00,,2,92,2.17%,0.95,1.90,0.00%
Enabled,"""can you have age spots removed""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser for hyperpigmentation intimate area""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to correct pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""can dark patches on face be removed""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""derma white treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""chemical facial peel near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,17,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of permanent spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of dark nose sides""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""reducing pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark spot serum""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid skin pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,8,0.00%,0,0.00,0.00%
Enabled,"""forehead pigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation tattoo removal""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""remove pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""cynosure picosure laser near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of hyperpigmentation on thighs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser pigmentation removal decolletage""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of dark spots naturally""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""carbon laser facial for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation peel treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""depigmentation spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""faded spot treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""skin whitening treatment""",Phrase match,Eligible,,1.50,USD,43.53,,44,334,13.17%,1.48,65.29,3.41%
Enabled,"""underarm pigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""chemical peel price""",Phrase match,Eligible,,0.00,USD,0.00,,4,86,4.65%,0.76,3.02,0.00%
Enabled,"""underarm laser whitening""",Phrase match,Eligible,,0.00,USD,0.00,,3,19,15.79%,0.96,2.88,0.00%
Enabled,"""dark circle pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face ki chaya kaise hataye""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""remove dark knees and elbows""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark spot removal clinic""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""biorepeel near me""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,7,0.00%,0,0.00,0.00%
Enabled,"""melasma removal laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,8,0.00%,0,0.00,0.00%
Enabled,"""home remedies for dry pigmented skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""body hyperpigmentation treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,21,0.00%,0,0.00,0.00%
Enabled,"""best product for severe hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to remove a freckle at home""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyper pigmentation cream""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""can you get rid of pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation on body""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""face black spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""treatments to get rid of freckles""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser resurfacing for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of pigmentation fast""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""gentle chemical peel""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""my skin turned black""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pink lips treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,4,14,28.57%,1.45,5.79,0.00%
Enabled,"""men's best whitening cream for face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face sun spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what's best for melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark spots treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""melasma and hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""dark pigmentation on chin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what treatment is best for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of dark skin on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,15,0.00%,0,0.00,0.00%
Enabled,"""how to cure melasma from the inside""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""pigmentation laser treatment price near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""how to correct skin pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of dark spots behind neck""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark mark on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark patches on forehead male""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best treatment for hyperpigmentation around mouth""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""is laser effective for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best treatment for age spots uk""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel for wrinkles""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""pico laser glasgow""",Phrase match,Eligible,,1.00,USD,53.12,,42,360,11.67%,1.26,53.12,2.38%
Enabled,"""laser treatment for hyperpigmentation""",Phrase match,Eligible,,2.00,USD,4.21,,5,61,8.20%,1.68,8.41,40.00%
Enabled,"""cosmelan treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,6,39,15.38%,0.85,5.07,0.00%
Enabled,"""armpit hyperpigmentation treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser therapy hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""cryotherapy for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,1,19,5.26%,1.93,1.93,0.00%
Enabled,"""how to remove pigmentation after delivery""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,5,20.00%,2.83,2.83,0.00%
Enabled,"""skin whitening facial""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,2,50.00%,1.04,1.04,0.00%
Enabled,"""how to lighten skin""",Phrase match,Limited,low quality,0.00,USD,0.00,,12,173,6.94%,1.81,21.71,0.00%
Enabled,"""skin pigmentation laser removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for underarms whitening""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of melasma""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,31,3.23%,0.74,0.74,0.00%
Enabled,"""skin lightening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,24,293,8.19%,1.20,28.85,0.00%
Enabled,"""how to get rid freckles on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""cosmelan treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,3,12,25.00%,2.28,6.85,0.00%
Enabled,"""best treatment for dark spots and hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""skin pigmentation near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""body chemical peel""",Phrase match,Eligible,,0.00,USD,0.00,,2,12,16.67%,1.27,2.53,0.00%
Enabled,"""melasma hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""cures for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""body chemical peel near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pico toning laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what is best treatment for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""get rid of dark inner thighs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of blemishes on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""laser hyperpigmentation removal near me""",Phrase match,Eligible,,0.00,USD,0.00,,2,10,20.00%,1.08,2.15,0.00%
Enabled,"""pico laser treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,7,45,15.56%,1.18,8.29,0.00%
Enabled,"""best treatment for hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,3,54,5.56%,1.75,5.25,0.00%
Enabled,"""laser freckle removal cost""",Phrase match,Eligible,,0.00,USD,0.00,,4,31,12.90%,0.84,3.35,0.00%
Enabled,"""how to remove dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,1,23,4.35%,2.90,2.90,0.00%
